CompanyNumber,final_news_score,sentiment_direction
5130913,,neutral
5317469,,neutral
10953748,,neutral
15838655,,neutral
7839632,,neutral
13488756,,neutral
4927364,,neutral
15352634,,neutral
15533852,,neutral
6595022,,neutral
8545989,,neutral
9924913,,neutral
12368489,,neutral
6108079,,neutral
11780252,,neutral
12256955,,neutral
6409454,,neutral
8181356,,neutral
4461133,,neutral
15551005,,neutral
6816275,12.813257865031884,negative
15872850,,neutral
14808170,,neutral
12777523,,neutral
14947706,,neutral
13585899,,neutral
6454521,,neutral
14422840,,neutral
3999161,,neutral
11635036,,neutral
8448268,,neutral
7401805,,neutral
12429416,,neutral
11721347,,neutral
15353783,,neutral
6726120,,positive
12964866,,neutral
10718582,,neutral
13692932,,neutral
12721956,,neutral
5380884,,neutral
15765497,,neutral
12389619,,neutral
9149556,,neutral
12767054,,neutral
13822360,,neutral
6405419,,neutral
14737022,,neutral
NI641051,,neutral
13714207,,positive
14472718,,neutral
11683972,,neutral
11154547,,neutral
7000263,,neutral
13028712,,neutral
10443663,,neutral
13471080,,neutral
12676055,,positive
12811079,,neutral
7820465,,neutral
13122692,,positive
10116988,,neutral
109575,,neutral
4968586,,neutral
13124747,,neutral
13757015,,neutral
11572378,,neutral
15867053,,neutral
11000239,,neutral
7761329,,neutral
7640140,,neutral
15502748,,neutral
815660,,neutral
14887793,,neutral
2368980,,neutral
6834580,,neutral
15473270,,neutral
9991322,,neutral
12169280,,neutral
4461048,,neutral
2993334,,neutral
5611899,,neutral
13038568,,neutral
12053611,,neutral
2562242,,positive
14918236,,neutral
9916036,,neutral
13533992,,neutral
920199,,neutral
9732340,,neutral
8683919,,neutral
15297688,,neutral
11714348,,neutral
8952072,,neutral
13048955,,neutral
11720394,,neutral
6123103,,neutral
11338207,,neutral
12837813,,neutral
12768074,,neutral
4248041,,neutral
7025171,,neutral
15501057,,neutral
6364089,,neutral
9937634,,neutral
5972737,,neutral
16017756,,neutral
13615965,,neutral
15979241,,neutral
8909515,,neutral
11040639,,neutral
9987031,,neutral
10297025,,neutral
9905023,,neutral
5061337,,neutral
SC662020,,neutral
12356795,,neutral
13259497,,neutral
11062117,12.91830538376319,positive
10716542,,neutral
11540311,,neutral
14200047,,neutral
10528773,,neutral
1581523,,neutral
15483402,,neutral
14521520,,neutral
15156403,,neutral
8117407,,neutral
6872164,,neutral
5061519,,neutral
7183869,,neutral
11448392,,neutral
14505296,,neutral
12280142,,neutral
SC741792,,neutral
13703446,,neutral
13779016,,neutral
15725364,,neutral
15049267,,neutral
3738345,,neutral
13562462,,neutral
13655473,,neutral
13539193,,neutral
4673931,,neutral
11725584,,neutral
6110505,,neutral
3786775,,neutral
14191933,,neutral
10758331,,neutral
11276096,,neutral
11928034,,neutral
8129456,,neutral
9172571,,positive
4916632,,neutral
13076490,20.545578198265222,positive
4092546,,neutral
7994716,,neutral
9586646,,neutral
13241039,,neutral
9340022,,neutral
10191784,,neutral
12760561,,neutral
649530,,neutral
SC795340,,neutral
10343844,,neutral
15477014,,neutral
5057920,,neutral
15394594,,neutral
7146939,,neutral
13430468,,neutral
6134613,,neutral
1195110,,neutral
15892725,,neutral
14393500,,neutral
4691944,,neutral
8733404,,neutral
15412986,,neutral
13196953,16.947554579063876,positive
6404783,,neutral
8327398,,neutral
NI646713,,neutral
12368569,,neutral
11981240,,neutral
1098057,,neutral
10699334,,neutral
12043353,,neutral
11613955,,neutral
13361707,,neutral
SC767376,,neutral
14234778,,neutral
9304270,,neutral
6880297,,neutral
8968498,,neutral
NI003432,,neutral
12888134,,neutral
14532433,,neutral
1255975,,neutral
11461612,,neutral
12280217,,neutral
14373114,,neutral
5149486,,neutral
6652300,,neutral
15123018,,neutral
885688,,neutral
10168847,,neutral
5326775,,neutral
3237661,,neutral
SC684255,,neutral
13912342,,neutral
12716085,,neutral
6997157,,neutral
16030937,,neutral
10511043,,neutral
13925853,,neutral
13301028,,neutral
2583952,,neutral
4498986,,neutral
399098,,neutral
14756230,,neutral
12591158,,neutral
13304186,,neutral
16340528,,neutral
12137822,,neutral
4194527,,neutral
3461198,,neutral
10756278,,neutral
15847774,,neutral
13012382,,neutral
14012262,,neutral
4955733,,neutral
15555812,,neutral
2350095,,neutral
14596292,,neutral
14250874,,neutral
9283225,,neutral
10708025,,neutral
5278235,,positive
14774831,,neutral
13141715,,neutral
3203522,,neutral
2688438,,neutral
6474417,,neutral
9823313,,neutral
5214325,,neutral
6935832,,neutral
15741119,,neutral
7702556,24.579747460266116,positive
15764139,,neutral
3691739,,neutral
5996632,,neutral
7151450,,neutral
13780243,,neutral
13847972,16.85228410821502,positive
SC647855,,neutral
10271765,,neutral
15242862,,neutral
8000891,43.012925702717446,positive
4527959,,neutral
8999658,,neutral
14411944,,neutral
14953297,,neutral
NI664157,,neutral
937450,,neutral
9404750,17.994507029478157,positive
10562142,,neutral
3403400,,neutral
15486462,,neutral
SC750829,,neutral
6117418,,neutral
10672450,,neutral
15507682,,neutral
2564179,,neutral
9389025,,neutral
4648029,,neutral
11737472,,neutral
15118368,,neutral
11076841,,neutral
15064122,,neutral
1457153,,neutral
8811782,,neutral
4290217,,neutral
11359218,,neutral
13192951,,neutral
SC493097,,neutral
SC504793,,neutral
16013202,16.78616381275618,neutral
15673825,,neutral
8174630,,neutral
8900965,,neutral
16092895,,neutral
10126359,,neutral
10490188,,neutral
SC455822,,neutral
13629562,,neutral
7718165,,neutral
14448516,,neutral
6825420,,neutral
SC752089,,neutral
10782875,,neutral
13932430,,neutral
8363154,,neutral
11718845,,neutral
NI715589,,neutral
11659174,,neutral
3055740,,neutral
16152051,,neutral
14324857,,neutral
15037571,,neutral
12184671,,neutral
14654673,,neutral
SC137517,,neutral
3573256,,neutral
4248617,,neutral
15690599,,neutral
NI725920,,neutral
5919974,,neutral
5270705,,neutral
758824,,neutral
3919221,,neutral
11930105,,neutral
SC692932,,neutral
6801650,,neutral
11782616,,neutral
14587191,,neutral
1934028,,neutral
8021981,,neutral
15853630,,neutral
3945840,,negative
SC625814,,neutral
10408941,,neutral
15014329,,neutral
9883214,,neutral
15091075,,neutral
11001064,,neutral
11610158,,neutral
12413405,,neutral
7904442,,neutral
8390185,,neutral
10570826,,neutral
11343266,,neutral
9047736,,neutral
9611192,,neutral
12894426,,neutral
13871400,,neutral
14471723,,neutral
7864158,,neutral
7369699,,neutral
542895,,neutral
5669563,,neutral
10375272,,neutral
6026786,,neutral
8624542,,neutral
15989203,,neutral
11606081,19.7442817889877,positive
14979822,,neutral
8490989,,neutral
12927242,,neutral
11151667,,neutral
9838958,,neutral
10197895,,neutral
11376015,,neutral
11194081,,neutral
9276805,,neutral
5328774,,neutral
12461698,,positive
11532979,,neutral
9543855,,neutral
11955692,,neutral
12183875,,neutral
13118402,,neutral
14017044,,neutral
4227560,14.099546198609008,negative
10901492,,neutral
1733781,,neutral
6478624,,neutral
13280179,,neutral
5157222,,neutral
3123751,19.864757582361293,negative
15790901,,neutral
5090301,,neutral
13582765,,neutral
12943127,,positive
12033807,30.331806604400608,positive
7537347,,neutral
6698054,,neutral
11838518,,neutral
15294216,,neutral
14520317,,neutral
2619057,,neutral
14055455,,neutral
11214444,,neutral
11043165,,neutral
13398776,,neutral
14319136,,neutral
14169534,,neutral
14352348,,neutral
SC661500,,neutral
1630499,,neutral
10150464,,neutral
4700017,,neutral
NI073382,,neutral
11224270,,neutral
8292628,,neutral
SC651304,,neutral
SC450294,,neutral
8376164,,neutral
13792042,,neutral
13194462,,neutral
14748049,,neutral
2323473,,neutral
7024983,,neutral
7018345,,neutral
12766924,,neutral
14570819,,neutral
15760588,,neutral
1351959,,neutral
10583466,,neutral
3775377,12.478624159409579,positive
6999171,,neutral
15518553,,neutral
14334193,,neutral
14528482,,neutral
8389834,,neutral
7465867,,neutral
11078538,,neutral
3754517,,neutral
2956246,,neutral
8719891,,neutral
1017013,,neutral
9592745,,neutral
9195681,,neutral
NI713329,,neutral
13934682,,neutral
SC432472,,neutral
3141168,,neutral
5124760,,neutral
10913128,,neutral
7591846,,neutral
10004224,,neutral
15324113,,neutral
15176173,,neutral
NI639373,,neutral
14713189,,neutral
9231460,,neutral
14986607,,neutral
8979405,,neutral
6317930,,neutral
12393456,,neutral
12981908,,neutral
10644179,,neutral
12705366,,neutral
13056496,,neutral
7152868,,neutral
SC323747,,neutral
SC384248,,neutral
5172745,,neutral
14752641,,neutral
7372720,,neutral
8795098,,neutral
4408993,,neutral
11953116,,neutral
14579854,,neutral
3084243,,neutral
12629013,,neutral
9089896,,neutral
15564209,,neutral
10933811,,neutral
SC418653,,neutral
15792656,,neutral
11951726,,neutral
15436927,,neutral
6805057,,neutral
6519151,,positive
10470421,,neutral
9222254,,neutral
10360832,,neutral
10384573,,neutral
10747796,14.113914515414928,positive
3659922,,neutral
5140349,,neutral
9590878,,neutral
9995046,,neutral
13611700,,neutral
14555248,,neutral
4447730,,neutral
14676119,,neutral
14487478,,neutral
15621468,,neutral
8989226,,neutral
8098282,,neutral
14302943,,neutral
15721276,,neutral
SC107498,,neutral
14571818,,neutral
8925052,,neutral
13616226,,neutral
8436594,,neutral
10180760,,neutral
5057347,,neutral
11194900,,neutral
9496021,,neutral
5145416,,neutral
8106603,,neutral
12972614,11.687106179231945,neutral
14394421,,neutral
SC243403,,neutral
14618680,,neutral
5669913,,neutral
11081292,,neutral
15731938,,neutral
11835712,,neutral
8812885,,neutral
14406091,,positive
12455544,15.090375564747752,positive
2987417,,neutral
14118941,,neutral
10008408,,neutral
9365378,,neutral
NI003765,,neutral
10220386,,neutral
14618008,,neutral
11597111,,neutral
NI693927,,neutral
2349924,,neutral
14918803,,neutral
5822334,,neutral
7842470,,neutral
SC742298,,neutral
8647929,,neutral
5457423,,neutral
8554678,,neutral
8224627,,neutral
8503151,,neutral
11896782,,neutral
13193731,,neutral
14356980,,neutral
13720159,,neutral
12619020,28.313836471092216,positive
10495073,,neutral
1563296,17.476431759859313,positive
SC678696,13.13175897165048,neutral
SC422754,,neutral
8599585,,neutral
SC585759,,neutral
7239794,,neutral
14707612,,neutral
12375838,53.71554895767187,positive
14609009,,neutral
15151798,,neutral
13079723,,positive
12806321,,neutral
13829948,,neutral
7160289,,neutral
6345434,14.947762264373711,positive
13221896,,neutral
15994699,,neutral
15171756,,neutral
8319735,,neutral
15357524,,neutral
8911432,,neutral
15946403,,neutral
14050394,,neutral
11791919,,neutral
11634101,,neutral
1403607,,neutral
SC717012,,neutral
12298814,,neutral
9215793,,neutral
10370765,,neutral
7036817,,neutral
12606739,,neutral
12037876,,neutral
11047943,,neutral
14024490,,neutral
10291309,,neutral
4748877,,neutral
14770061,,neutral
SC609177,,neutral
9739093,,neutral
13772104,,neutral
12365770,,neutral
6685868,,neutral
12253987,,neutral
5353230,,neutral
12554330,,neutral
14082115,,neutral
SC683241,,neutral
14744458,,neutral
9282241,,neutral
13512582,,neutral
13188954,,neutral
7415439,,neutral
15511344,,neutral
11062973,,neutral
9943042,,neutral
4649892,,neutral
5190934,,neutral
SC395242,,neutral
4906019,,neutral
2807523,,neutral
14769749,,neutral
12578758,,neutral
7642542,,neutral
13249771,,neutral
1947085,,neutral
11344342,,neutral
10829866,,neutral
12594359,,neutral
14281309,,neutral
7006157,18.190325098287854,positive
12479192,,neutral
7336389,,neutral
SC772958,,neutral
13755184,,neutral
13072436,,neutral
14078966,,neutral
SC446491,,neutral
12726692,,neutral
13797444,,neutral
15197323,,neutral
5366238,,neutral
10452344,,neutral
12502371,,neutral
8103266,,neutral
8049079,,neutral
7423761,,neutral
10893591,,neutral
13858311,,neutral
7784602,,neutral
9381660,,neutral
13245794,,neutral
10633209,,neutral
11100817,,neutral
12859235,,neutral
6506605,,neutral
7920589,17.400054631884075,negative
8690686,,neutral
12371692,,neutral
15483719,,neutral
14530378,,neutral
13429300,,neutral
9346876,,neutral
8026251,,neutral
9874861,,neutral
15055144,,neutral
11504997,,neutral
13172539,,neutral
8862501,,neutral
4988653,13.828573832152461,positive
14915235,,neutral
15329634,,neutral
9425142,,neutral
14917093,,neutral
5508737,,neutral
7408816,,neutral
15745167,,neutral
10885396,,neutral
15514432,,neutral
801079,,neutral
13449476,,neutral
11854918,,neutral
2856613,,neutral
15564083,,neutral
14709176,,neutral
4469946,,neutral
14149104,,neutral
8168056,,neutral
5568766,,neutral
12320220,,neutral
8365133,,neutral
1323242,,neutral
5778518,,neutral
10270720,,neutral
8706326,,neutral
10393569,,neutral
14088776,,neutral
15458984,,neutral
5786124,,neutral
5529546,,neutral
13252096,,neutral
11410859,,neutral
SC742058,,neutral
15090185,,neutral
SC475613,,neutral
10517373,,neutral
12336151,,neutral
2821022,,neutral
SC743476,,neutral
15292836,,neutral
3193434,,neutral
9549696,,neutral
8373149,,neutral
11929569,,neutral
9858006,,neutral
4335541,,neutral
7034460,,neutral
4998917,,neutral
SC345744,,neutral
12302835,,neutral
14764805,,neutral
4418149,,neutral
13744913,,neutral
7114843,,neutral
13465866,,neutral
13928129,,neutral
15742630,,neutral
13038626,,neutral
10388305,,neutral
13984084,,neutral
9456797,,neutral
1901279,,neutral
2084110,,neutral
4182799,,neutral
12070319,,neutral
14440037,,neutral
11642847,,neutral
15464014,,neutral
6059050,,neutral
15961481,,neutral
4656819,,positive
SC683926,,neutral
12057373,,neutral
8594919,,neutral
6408145,,neutral
11910282,,neutral
SC793777,,neutral
1292368,,neutral
12565330,,neutral
9961989,,neutral
7517556,,neutral
15568605,,neutral
14295934,,neutral
5913406,,neutral
SC265841,,neutral
652545,,neutral
13524889,,neutral
15740470,14.231251331039863,negative
SC495676,,neutral
15492731,,neutral
12110048,,neutral
3748891,,neutral
14506638,,neutral
SC242643,,neutral
SC524994,,neutral
14010630,,neutral
10839405,,neutral
13121239,,neutral
5084888,,neutral
15970611,,neutral
13094159,,neutral
4676103,,neutral
9585684,,neutral
4433345,,neutral
SC596851,,neutral
3688249,27.92767179462162,positive
12939305,,neutral
4223279,,neutral
12862416,,neutral
13062385,,neutral
SC152298,,neutral
5931833,,neutral
4054257,,neutral
7277988,15.416966598524874,negative
9361790,,neutral
14488167,,neutral
11564329,15.475959836905604,negative
5276762,,neutral
14251162,,neutral
7203825,,neutral
7119393,,neutral
13281937,,neutral
12565458,,neutral
15350248,,neutral
13270570,,neutral
12583298,,neutral
13567882,,neutral
2430421,,neutral
9167173,,neutral
12104716,,neutral
15677162,,neutral
2329776,,neutral
13686721,,neutral
7300119,,neutral
8791364,,neutral
12349499,,neutral
8522806,,neutral
7072624,,neutral
1484446,,neutral
15290759,,neutral
3035920,,neutral
13967102,,neutral
SC806474,,neutral
9150715,,neutral
SC478775,17.63731664825504,positive
12252332,,neutral
NI031592,,neutral
3902336,,neutral
11597015,,neutral
15127353,,neutral
6315767,,neutral
15601591,,neutral
9528620,,neutral
11158384,,neutral
14087482,,neutral
15274417,,neutral
8936511,,neutral
SC521627,,neutral
1470826,18.643076797850405,positive
10923909,,neutral
11194890,,neutral
13736589,,neutral
14678722,,neutral
12105318,25.165423497598596,positive
10702168,,neutral
14565401,,neutral
10869537,,neutral
14972756,,neutral
15353940,,neutral
15000240,,positive
11625068,,neutral
SC639764,,neutral
6338198,,neutral
6643541,,neutral
6932457,30.540884692040706,positive
12895313,,neutral
7118612,,neutral
8109189,,neutral
